ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,FavRank,FavOdd,GapRank,GapOdd,TotalSets,TotalWgames,TotalLgames,TotalGames,L2M
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,4th Round,5,Malisse X.,Rusedski G.,35.0,39.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,2.25,1.571,0,1.0,4.0,0.679,5.0,21.0,16.0,37.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,4th Round,5,Nalbandian D.,Arthurs W.,32.0,89.0,6.0,4.0,7.0,6.0,2.0,6.0,7.0,6.0,,,3.0,1.0,Completed,3.5,1.286,0,1.0,57.0,2.214,4.0,20.0,16.0,36.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,4th Round,5,Sa A.,Lopez F.,90.0,103.0,6.0,3.0,7.0,5.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.1,1.667,0,1.0,13.0,0.433,4.0,19.0,11.0,30.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,4th Round,5,Schalken S.,Vacek J.,23.0,80.0,6.0,2.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.222,4.0,0,0.0,57.0,2.778,3.0,13.0,7.0,20.0,0
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,Quarterfinals,5,Henman T.,Sa A.,5.0,90.0,6.0,3.0,5.0,7.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.111,6.0,0,0.0,85.0,4.889,4.0,17.0,13.0,30.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,Quarterfinals,5,Hewitt L.,Schalken S.,1.0,23.0,6.0,2.0,6.0,2.0,6.0,7.0,1.0,6.0,7.0,5.0,3.0,2.0,Completed,1.125,5.5,0,0.0,22.0,4.375,5.0,20.0,15.0,35.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,Quarterfinals,5,Malisse X.,Krajicek R.,35.0,1093.0,6.0,1.0,4.0,6.0,6.0,2.0,3.0,6.0,9.0,7.0,3.0,2.0,Completed,2.1,1.667,0,1.0,1058.0,0.433,5.0,22.0,20.0,42.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,Quarterfinals,5,Nalbandian D.,Lapentti N.,32.0,27.0,6.0,4.0,6.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.909,1.8,1,1.0,5.0,0.1089999999999999,5.0,22.0,18.0,40.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,Semifinals,5,Hewitt L.,Henman T.,1.0,5.0,7.0,5.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.333,3.25,0,0.0,4.0,1.917,3.0,13.0,6.0,19.0,0
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,Semifinals,5,Nalbandian D.,Malisse X.,32.0,35.0,7.0,6.0,6.0,4.0,1.0,6.0,2.0,6.0,6.0,2.0,3.0,2.0,Completed,2.75,1.4,0,1.0,3.0,1.35,5.0,21.0,18.0,39.0,1
36,London,Wimbledon,2002-06-24,Grand Slam,Outdoor,Grass,The Final,5,Hewitt L.,Nalbandian D.,1.0,32.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.1,6.5,0,0.0,31.0,5.4,3.0,12.0,4.0,16.0,0
38,Gstaad,Gstaad Open,2002-07-08,International,Outdoor,Clay,The Final,5,Corretja A.,Gaudio G.,28.0,27.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.615,2.2,1,0.0,1.0,0.5850000000000002,3.0,13.0,9.0,22.0,0
41,Stuttgart,Mercedes Cup,2002-07-15,International,Outdoor,Clay,The Final,5,Youzhny M.,Canas G.,62.0,19.0,6.0,3.0,3.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,2.75,1.4,1,1.0,43.0,1.35,5.0,21.0,17.0,38.0,1
43,Kitzbuhel,Generali Open,2002-07-22,International Gold,Outdoor,Clay,The Final,5,Corretja A.,Ferrero J.C.,31.0,8.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.667,1,1.0,23.0,0.433,3.0,12.0,5.0,17.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Ginepri R.,6.0,105.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,9.0,0,0.0,99.0,7.96,3.0,12.0,6.0,18.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Arazi H.,Rochus O.,67.0,62.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.727,2.0,1,0.0,5.0,0.2729999999999999,3.0,12.0,4.0,16.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Vahaly B.,26.0,111.0,6.0,7.0,6.0,3.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.111,6.0,0,0.0,85.0,4.889,4.0,19.0,16.0,35.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Carlsen K.,Saretta F.,106.0,71.0,7.0,6.0,4.0,6.0,6.0,4.0,5.0,7.0,7.0,6.0,3.0,2.0,Completed,2.25,1.571,1,1.0,35.0,0.679,5.0,23.0,25.0,48.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Chang M.,Clavet F.,132.0,84.0,7.0,6.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.667,2.1,1,0.0,48.0,0.433,4.0,17.0,18.0,35.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Chela J.I.,Mantilla F.,24.0,41.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.667,2.1,0,0.0,17.0,0.433,3.0,13.0,8.0,21.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Koubek S.,43.0,40.0,6.0,3.0,4.0,6.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.571,2.25,1,0.0,3.0,0.679,4.0,16.0,12.0,28.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Coria G.,Waske A.,80.0,137.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.364,3.0,0,0.0,57.0,1.636,3.0,14.0,11.0,25.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Corretja A.,Labadze I.,18.0,109.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.143,5.0,0,0.0,91.0,3.857,3.0,12.0,7.0,19.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Costa A.,Norman M.,8.0,208.0,6.0,2.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.444,2.625,0,0.0,200.0,1.181,4.0,18.0,9.0,27.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Lukaev R.,87.0,272.0,6.0,4.0,1.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.364,3.0,0,0.0,185.0,1.636,4.0,13.0,14.0,27.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Delgado R.,Bogomolov Jr.A.,136.0,226.0,6.0,3.0,6.0,7.0,0.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.533,2.375,0,0.0,90.0,0.8420000000000001,5.0,25.0,19.0,44.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,El Aynaoui Y.,Morrison J.,20.0,103.0,6.0,7.0,6.0,3.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.25,3.75,0,0.0,83.0,2.5,4.0,19.0,15.0,34.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Enqvist T.,Boeker M.,29.0,348.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.04,9.0,0,0.0,319.0,7.96,3.0,12.0,5.0,17.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Etlis G.,Rehnquist B.,212.0,211.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.727,2.0,1,0.0,1.0,0.2729999999999999,3.0,12.0,7.0,19.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Vanek J.,13.0,157.0,6.0,1.0,6.0,3.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.1,6.5,0,0.0,144.0,5.4,4.0,19.0,9.0,28.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Ferreira W.,Vacek J.,39.0,66.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.286,3.5,0,0.0,27.0,2.214,3.0,12.0,7.0,19.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Arthurs W.,7.0,53.0,7.0,6.0,7.0,6.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.444,2.625,0,0.0,46.0,1.181,4.0,21.0,17.0,38.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Lee H.T.,94.0,81.0,7.0,6.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.8,1.909,1,0.0,13.0,0.1089999999999999,4.0,17.0,15.0,32.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Martin T.,21.0,47.0,6.0,2.0,6.0,3.0,0.0,6.0,7.0,5.0,,,3.0,1.0,Completed,2.2,1.615,0,1.0,26.0,0.5850000000000002,4.0,19.0,10.0,29.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Gimelstob J.,Kempes E.,130.0,249.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.571,2.25,0,0.0,119.0,0.679,5.0,21.0,20.0,41.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Rosset M.,10.0,93.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.167,4.5,0,0.0,83.0,3.333,4.0,15.0,11.0,26.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Sanchez D.,3.0,61.0,7.0,6.0,3.0,6.0,3.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.1,6.5,0,0.0,58.0,5.4,5.0,23.0,21.0,44.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Ketola T.,5.0,223.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.071,7.5,0,0.0,218.0,6.429,3.0,12.0,2.0,14.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Heuberger I.,Saoudi S.,128.0,250.0,6.0,4.0,2.0,6.0,7.0,5.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,1.4,2.75,0,0.0,122.0,1.35,5.0,18.0,22.0,40.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Coutelot N.,1.0,101.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,10.0,0,0.0,100.0,8.97,3.0,12.0,5.0,17.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Kafelnikov Y.,Sanguinetti D.,4.0,49.0,6.0,2.0,7.0,5.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.286,3.5,0,0.0,45.0,2.214,4.0,19.0,11.0,30.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Stepanek R.,72.0,74.0,6.0,7.0,6.0,4.0,2.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,1.833,1.833,0,0.5,2.0,0.0,5.0,24.0,14.0,38.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Kuerten G.,Boutter J.,46.0,54.0,3.0,6.0,7.0,6.0,6.0,1.0,6.0,0.0,,,3.0,1.0,Completed,1.533,2.375,0,0.0,8.0,0.8420000000000001,4.0,16.0,12.0,28.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Levy H.,Pavel A.,321.0,30.0,1.0,6.0,7.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,5.5,1.125,1,1.0,291.0,4.375,5.0,20.0,19.0,39.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Santoro F.,38.0,48.0,7.0,6.0,6.0,4.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.909,1.8,0,1.0,10.0,0.1089999999999999,4.0,20.0,15.0,35.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Acasuso J.,95.0,58.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.667,2.1,1,0.0,37.0,0.433,3.0,12.0,3.0,15.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Sa A.,75.0,55.0,7.0,5.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,2.375,1.533,1,1.0,20.0,0.8420000000000001,3.0,14.0,11.0,25.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Malisse X.,Montanes A.,19.0,59.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.143,5.0,0,0.0,40.0,3.857,3.0,13.0,7.0,20.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Martin A.,Kratochvil M.,68.0,37.0,5.0,7.0,6.0,4.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.727,1,1.0,31.0,0.2729999999999999,4.0,18.0,17.0,35.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Massu N.,Lapentti N.,65.0,27.0,6.0,4.0,6.0,3.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,2.25,1.571,1,1.0,38.0,0.679,4.0,19.0,12.0,31.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Meligeni F.,Calleri A.,60.0,45.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,2.1,1.667,1,1.0,15.0,0.433,4.0,16.0,15.0,31.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Brasington J.,107.0,133.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.667,0,1.0,26.0,0.433,3.0,13.0,8.0,21.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Voinea A.,9.0,63.0,3.0,6.0,6.0,4.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.125,5.5,0,0.0,54.0,4.375,4.0,16.0,16.0,32.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Norman D.,Ulihrach B.,134.0,79.0,4.0,6.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,2.5,1.5,1,1.0,55.0,1.0,5.0,21.0,22.0,43.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Okun N.,Kunitcin I.,114.0,193.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.5,2.5,0,0.0,79.0,1.0,4.0,18.0,14.0,32.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Pless K.,Taino E.,85.0,199.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.533,2.375,0,0.0,114.0,0.8420000000000001,4.0,18.0,11.0,29.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Popp A.,Vinciguerra A.,89.0,96.0,7.0,6.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.5,0,0.0,7.0,1.0,3.0,14.0,12.0,26.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Rios M.,Bjorkman J.,22.0,50.0,1.0,6.0,6.0,2.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.364,3.0,0,0.0,28.0,1.636,4.0,13.0,9.0,22.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Zabaleta M.,32.0,36.0,6.0,2.0,6.0,7.0,7.0,5.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.5,2.5,0,0.0,4.0,1.0,5.0,23.0,21.0,44.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Verkerk M.,11.0,88.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.083,7.0,0,0.0,77.0,5.917,3.0,13.0,9.0,22.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Rusedski G.,Kim A.,35.0,110.0,6.0,1.0,4.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.1,6.5,0,0.0,75.0,5.4,4.0,16.0,10.0,26.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Kiefer N.,2.0,64.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,1.286,3.5,0,0.0,62.0,2.214,5.0,23.0,19.0,42.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Sampras P.,Portas A.,17.0,76.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.125,5.5,0,0.0,59.0,4.375,3.0,12.0,5.0,17.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Sargsian S.,Nalbandian D.,92.0,16.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,3.75,1.25,1,1.0,76.0,2.5,3.0,12.0,5.0,17.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Sluiter R.,Dent T.,83.0,56.0,3.0,6.0,6.0,3.0,6.0,0.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,2.75,1.4,1,1.0,27.0,1.35,5.0,16.0,18.0,34.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Soderling R.,Burgsmuller L.,227.0,82.0,7.0,6.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,2.625,1.444,1,1.0,145.0,1.181,3.0,13.0,6.0,19.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Spadea V.,Golmard J.,69.0,100.0,4.0,6.0,2.0,6.0,6.0,1.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.727,2.0,0,0.0,31.0,0.2729999999999999,5.0,18.0,17.0,35.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,van Lottum J.,Horna L.,140.0,78.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.833,1.833,1,0.5,62.0,0.0,4.0,19.0,14.0,33.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Vicente F.,Nieminen J.,51.0,31.0,1.0,6.0,6.0,3.0,6.0,0.0,6.0,2.0,,,3.0,1.0,Completed,3.0,1.364,1,1.0,20.0,1.636,4.0,13.0,11.0,24.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Agassi A.,Gimelstob J.,6.0,130.0,6.0,0.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.04,9.0,0,0.0,124.0,7.96,3.0,12.0,1.0,13.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Davydenko N.,26.0,87.0,6.0,3.0,4.0,6.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.125,5.5,0,0.0,61.0,4.375,4.0,16.0,12.0,28.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Chela J.I.,Llodra M.,24.0,95.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.333,3.25,0,0.0,71.0,1.917,3.0,13.0,9.0,22.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Clement A.,Grosjean S.,43.0,10.0,6.0,3.0,3.0,6.0,4.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,2.25,1.571,1,1.0,33.0,0.679,5.0,21.0,15.0,36.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Coria G.,Lisnard J.,80.0,126.0,6.0,1.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.333,3.25,0,0.0,46.0,1.917,3.0,12.0,4.0,16.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Corretja A.,Heuberger I.,18.0,128.0,7.0,5.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.083,7.0,0,0.0,110.0,5.917,3.0,13.0,7.0,20.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Delgado R.,Levy H.,136.0,321.0,4.0,6.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.727,2.0,0,0.0,185.0,0.2729999999999999,4.0,17.0,15.0,32.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Enqvist T.,Martin A.,29.0,68.0,6.0,1.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,1.364,3.0,0,0.0,39.0,1.636,3.0,13.0,7.0,20.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Chang M.,13.0,132.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.222,4.0,0,0.0,119.0,2.778,3.0,12.0,4.0,16.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Ferreira W.,Costa A.,39.0,8.0,1.0,6.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.615,2.2,1,0.0,31.0,0.5850000000000002,5.0,20.0,22.0,42.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrero J.C.,Etlis G.,7.0,212.0,6.0,2.0,5.0,7.0,6.0,0.0,7.0,5.0,,,3.0,1.0,Completed,1.1,6.5,0,0.0,205.0,5.4,4.0,18.0,14.0,32.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Gambill J.M.,Moya C.,57.0,9.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,2.625,1.444,1,1.0,48.0,1.181,3.0,12.0,6.0,18.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Gaudio G.,Lopez F.,21.0,75.0,6.0,2.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.333,3.25,0,0.0,54.0,1.917,4.0,15.0,11.0,26.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Kucera K.,3.0,72.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.333,3.25,0,0.0,69.0,1.917,3.0,12.0,5.0,17.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Henman T.,Norman D.,5.0,134.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.083,7.0,0,0.0,129.0,5.917,3.0,12.0,7.0,19.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Okun N.,1.0,114.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,10.0,0,0.0,113.0,8.97,3.0,13.0,10.0,23.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Hrbaty D.,Kafelnikov Y.,52.0,4.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,3.0,1.364,1,1.0,48.0,1.636,3.0,12.0,4.0,16.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Kuerten G.,Safin M.,46.0,2.0,6.0,4.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,2.625,1.444,1,1.0,44.0,1.181,3.0,12.0,8.0,20.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Malisse X.,Spadea V.,19.0,69.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.286,3.5,0,0.0,50.0,2.214,4.0,16.0,12.0,28.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Massu N.,Melzer J.,65.0,107.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.4,2.75,0,0.0,42.0,1.35,4.0,19.0,10.0,29.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Mirnyi M.,Dupuis A.,34.0,102.0,6.0,4.0,6.0,3.0,3.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.286,3.5,0,0.0,68.0,2.214,4.0,18.0,9.0,27.0,1
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Novak J.,van Lottum J.,14.0,140.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.125,5.5,0,0.0,126.0,4.375,3.0,13.0,10.0,23.0,0
51,New York,US Open,2002-08-26,Grand Slam,Outdoor,Hard,2nd Round,5,Rios M.,Soderling R.,22.0,227.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.143,5.0,0,0.0,205.0,3.857,4.0,15.0,13.0,28.0,1
